ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage
F00005225,209,1,0,3,15,19,0,2,0
F00005226,209,1,0,3,25,19,0,1,0
F00005228,209,1,1,3,5,18,0,2,0
F00005229,209,1,1,3,15,28,0,2,0
F00005231,232,1,0,3,25,16,0,1,0
F00005232,232,1,1,3,5,18,0,3,0
F00005233,232,1,1,3,15,6,0,2,0
F00005234,232,1,1,3,15,8,0,2,0
F00005237,232,1,1,3,20,6,0,1,0
F00005243,256,1,1,3,20,21,0,1,0
F00005247,283,1,1,3,15,24,0,1,0
F00005250,311,1,0,3,30,6,0,2,0
F00005251,311,1,1,3,5,6,0,2,0
F00005252,311,1,1,3,5,,0,3,0
F00005254,311,1,1,3,10,27,0,1,0
F00005255,311,1,1,3,20,5,0,2,0
F00005257,312,1,1,3,20,32,0,2,0
F00005259,342,1,0,3,35,23,0,1,0
F00005260,342,1,0,3,40,24,0,2,0
F00005261,342,1,0,3,40,28,0,1,1
F00005263,342,1,1,3,10,14,0,3,0
F00005267,342,1,1,3,30,27,0,3,0
F00005268,375,1,0,3,15,10,0,3,0
F00005269,375,1,0,3,15,22,0,3,0
F00005270,375,1,0,3,30,,0,2,0
F00005272,375,1,1,3,5,29,0,1,0
F00005275,410,1,0,3,20,23,0,2,0
F00005277,410,1,0,3,60,33,0,2,1
F00005278,410,1,0,3,40,26,0,1,1
F00005280,410,1,1,3,15,10,0,1,0
F00005281,411,1,1,3,20,12,0,1,0
F00005283,410,1,1,3,40,21,0,2,0
F00005284,410,1,1,3,20,19,0,2,1
F00005286,448,1,0,3,10,6,0,2,0
F00005287,448,1,0,3,10,12,0,1,0
F00005288,448,1,0,3,20,11,0,2,0
F00005290,448,1,1,3,5,12,0,3,0
F00005291,448,1,1,3,30,12,0,1,0
F00005292,448,1,1,3,20,26,0,2,1
F00005293,448,1,1,3,20,22,0,2,1
F00005294,488,1,0,3,5,32,0,2,0
F00005296,488,1,0,3,20,7,0,3,0
F00005299,489,1,0,3,60,23,0,3,0
F00005300,488,1,0,3,40,27,0,2,1
F00005303,488,1,1,3,15,,0,2,0
F00005304,488,1,1,3,15,25,0,1,0
F00005305,488,1,1,3,15,29,0,1,0
F00005307,488,1,1,3,20,21,0,2,0
F00005308,488,1,1,3,20,35,0,1,0
F00005309,488,1,1,3,30,9,0,2,0
F00005311,488,1,1,3,40,24,0,2,0
F00005313,531,1,0,3,5,30,0,2,0
F00005315,531,1,0,3,20,22,0,2,0
F00005316,531,1,0,3,20,28,0,1,0
F00005321,531,1,0,3,30,27,0,2,1
F00005322,531,1,1,3,10,13,0,1,0
F00005327,531,1,1,3,40,25,0,1,0
F00005328,531,1,1,3,20,,0,1,1
F00005330,531,1,1,3,30,32,0,1,2
F00005331,577,1,0,3,5,,0,1,0
F00005332,577,1,0,3,15,,0,2,0
F00005334,577,1,0,3,40,32,0,2,0
F00005339,577,1,1,3,10,34,0,2,0
F00005341,577,1,1,3,25,35,0,2,0
F00005344,625,1,0,3,10,13,0,2,0
F00005345,625,1,0,3,20,34,0,2,0
F00005346,625,1,0,3,35,23,0,2,0
F00005348,625,1,0,3,40,38,0,1,0
F00005349,625,1,0,3,30,32,0,2,1
F00005353,626,1,1,3,5,19,0,1,0
F00005354,625,1,1,3,5,37,0,1,0
F00005356,625,1,1,3,15,36,0,3,0
F00005357,625,1,1,3,20,34,0,2,0
F00005358,625,1,1,3,20,37,0,2,0
F00005361,677,1,0,3,10,11,0,3,0
F00005363,677,1,0,3,20,16,0,3,0
F00005364,677,1,0,3,30,26,0,2,0
F00005368,677,1,1,3,5,31,0,3,0
F00005370,677,1,1,3,10,15,0,2,0
F00005371,677,1,1,3,10,36,0,3,0
F00005372,677,1,1,3,25,18,0,2,0
F00005373,677,1,1,3,25,24,0,1,0
F00005376,677,1,1,3,40,27,0,2,0
F00005378,677,1,1,3,20,34,0,1,1
F00005379,677,1,1,3,30,29,0,2,1
F00005381,732,1,0,3,30,32,0,2,0
F00005382,732,1,0,3,60,36,0,1,0
F00005383,732,1,0,3,20,30,0,2,1
F00005384,732,1,0,3,40,29,0,2,2
F00005390,732,1,1,3,40,30,0,3,0
F00005391,732,1,1,3,40,33,0,2,0
F00005394,731,1,1,3,80,27,0,2,0
F00005395,731,1,1,3,20,30,0,3,1
F00005396,789,1,0,3,10,5,0,1,0
F00005398,789,1,0,3,15,41,0,2,0
F00005399,789,1,0,3,20,13,0,2,0
F00005400,789,1,0,3,20,29,0,1,0
F00005402,790,1,0,3,40,31,0,2,0
F00005405,789,1,0,3,25,37,0,2,1
F00005406,789,1,0,3,40,35,0,1,1
F00005407,790,1,0,3,5,32,0,2,1
F00005408,789,1,0,3,10,30,0,2,2
F00005411,790,1,1,3,25,,0,2,0
F00005412,790,1,1,3,30,42,0,3,0
F00005414,789,1,1,3,40,32,0,2,1
F00005415,851,1,0,3,5,27,0,2,0
F00005416,851,1,0,3,20,18,0,2,0
F00005417,850,1,0,3,20,22,0,2,0
F00005418,851,1,0,3,20,23,0,2,0
F00005419,851,1,0,3,20,25,0,2,0
F00005420,850,1,0,3,25,30,0,1,0
F00005422,851,1,0,3,10,19,0,2,1
F00005423,851,1,0,3,40,,0,2,1
F00005425,851,1,1,3,25,32,0,2,0
F00005426,850,1,1,3,30,24,0,2,0
F00005430,915,1,0,3,10,9,0,2,0
F00005431,915,1,0,3,20,,0,2,0
F00005432,915,1,0,3,20,32,0,1,0
F00005434,915,1,0,3,15,40,0,1,1
F00005436,916,1,0,3,20,27,0,2,1
F00005437,915,1,1,3,5,6,0,1,0
F00005439,916,1,1,3,10,36,0,2,0
F00005442,915,1,1,3,30,26,0,3,0
F00005444,915,1,1,3,40,15,0,1,0
F00005446,915,1,1,3,60,31,0,2,0
F00005447,915,1,1,3,10,32,0,2,1
F00005448,916,1,1,3,20,30,0,1,1
F00005450,915,1,1,3,10,37,0,2,1
F00005454,984,1,0,3,60,40,0,2,0
F00005455,984,1,0,3,40,40,0,3,2
F00005456,984,1,1,3,20,11,0,1,0
F00005457,984,1,1,3,20,14,0,1,0
F00005458,984,1,1,3,20,30,0,1,0
F00005459,984,1,1,3,30,6,0,3,0
F00005461,984,1,1,3,40,22,0,2,0
F00005462,984,1,1,3,45,40,0,2,0
F00005463,984,1,1,3,60,41,0,2,0
F00005464,984,1,1,3,15,38,0,1,1
F00005466,1056,1,0,3,5,36,0,2,0
F00005467,1056,1,0,3,10,46,0,1,0
F00005469,1056,1,0,3,30,43,0,2,0
F00005470,1056,1,0,3,50,39,0,2,0
F00005473,1056,1,1,3,15,39,0,2,0
F00005474,1056,1,1,3,20,,0,1,0
F00005475,1056,1,1,3,20,42,0,3,0
F00005476,1056,1,1,3,30,25,0,2,0
F00005478,1056,1,1,3,20,39,0,1,1
F00005479,1056,1,1,3,30,39,0,2,1
F00005480,1056,1,1,3,40,46,0,2,1
F00005481,1056,1,1,3,20,27,0,1,1
F00005482,1056,1,1,3,20,35,0,1,2
F00005483,1132,1,0,3,5,18,0,1,0
F00005486,1132,1,0,3,20,23,0,2,0
F00005487,1132,1,0,3,30,20,0,2,0
F00005490,1132,1,0,3,25,37,0,2,1
F00005491,1132,1,1,3,5,12,0,2,0
F00005492,1132,1,1,3,15,28,0,2,0
F00005494,1132,1,1,3,20,38,0,2,0
F00005495,1132,1,1,3,25,25,0,1,0
F00005496,1132,1,1,3,30,13,0,2,0
F00005497,1132,1,1,3,30,27,0,2,0
F00005498,1132,1,1,3,20,,0,1,1
F00005499,1212,1,0,3,10,12,0,1,0
F00005504,1212,1,0,3,20,47,0,1,0
F00005505,1212,1,0,3,30,30,0,3,0
F00005507,1212,1,1,3,10,44,0,3,0
F00005509,1212,1,1,3,20,9,0,3,0
F00005510,1212,1,1,3,20,21,0,2,0
F00005513,1212,1,1,3,10,44,0,1,1
F00005515,1212,1,1,3,30,43,0,2,2
F00005516,1296,1,0,3,20,21,0,1,0
F00005517,1296,1,0,3,20,40,0,3,0
F00005518,1296,1,0,3,20,45,0,1,0
F00005519,1296,1,0,3,30,45,0,2,0
F00005520,1296,1,0,3,35,46,0,1,0
F00005523,1296,1,0,3,20,43,0,1,1
F00005526,1296,1,1,3,5,28,0,1,0
F00005532,1296,1,1,3,40,41,0,2,0
F00005534,1296,1,1,3,40,,0,2,1
F00005535,1296,1,1,3,25,36,0,1,1
F00005538,1385,1,0,3,20,29,0,2,0
F00005539,1385,1,0,3,20,49,0,1,0
F00005540,1385,1,0,3,25,37,0,1,0
F00005541,1385,1,0,3,25,43,0,2,0
F00005542,1385,1,0,3,35,35,0,1,0
F00005544,1385,1,0,3,40,44,0,1,1
F00005545,1385,1,0,3,20,44,0,2,1
F00005546,1385,1,0,3,40,45,0,1,1
F00005547,1385,1,0,3,20,41,0,3,1
F00005555,1385,1,1,3,40,39,0,3,0
F00005558,1478,1,0,3,5,46,0,2,0
F00005559,1478,1,0,3,20,13,0,2,0
F00005561,1478,1,0,3,25,33,0,2,0
F00005562,1478,1,0,3,25,41,0,2,0
F00005564,1478,1,0,3,30,47,0,1,1
F00005565,1478,1,0,3,10,44,0,2,1
F00005566,1478,1,0,3,20,45,0,1,1
F00005568,1478,1,0,3,10,47,0,1,1
F00005570,1478,1,1,3,20,22,0,2,0
F00005571,1478,1,1,3,40,43,0,2,0
F00005573,1575,1,0,3,10,46,0,1,0
F00005575,1576,1,0,3,25,47,0,2,0
F00005578,1576,1,0,3,30,30,0,3,1
F00005579,1575,1,1,3,10,38,0,3,0
F00005581,1576,1,1,3,25,35,0,1,0
F00005582,1576,1,1,3,30,49,0,1,0
F00005587,1678,1,0,3,30,32,0,2,0
F00005588,1678,1,0,3,30,41,0,3,0
F00005590,1678,1,0,3,30,52,0,2,0
F00005592,1678,1,0,3,40,24,0,2,0
F00005595,1678,1,0,3,40,,0,3,1
F00005596,1678,1,1,3,10,47,0,1,0
F00005597,1678,1,1,3,15,30,0,3,0
F00005599,1678,1,1,3,20,40,0,2,0
F00005600,1678,1,1,3,20,,0,1,0
F00005601,1678,1,1,3,25,29,0,2,0
F00005602,1678,1,1,3,25,40,0,3,0
F00005604,1785,1,0,3,15,35,0,3,0
F00005609,1785,1,0,3,50,46,0,1,0
F00005610,1785,1,0,3,20,44,0,3,1
F00005611,1785,1,0,3,15,49,0,2,1
F00005612,1785,1,1,3,10,,0,3,0
F00005613,1785,1,1,3,10,28,0,1,0
F00005614,1785,1,1,3,35,45,0,3,0
F00005616,1786,1,1,3,20,30,0,2,1
F00005617,1785,1,1,3,20,45,0,2,1
F00005618,1786,1,1,3,50,48,0,2,2
F00005620,1898,1,0,3,20,,0,3,0
F00005621,1898,1,0,3,20,42,0,2,0
F00005622,1898,1,0,3,20,51,0,2,0
F00005623,1898,1,0,3,25,42,0,2,0
F00005624,1898,1,0,3,20,50,0,3,1
F00005626,1898,1,0,3,40,56,0,2,2
F00005627,1898,1,1,3,10,26,0,3,0
F00005628,1898,1,1,3,10,50,0,2,0
F00005630,1898,1,1,3,20,,0,2,0
F00005631,1898,1,1,3,25,34,0,1,0
F00005632,1898,1,1,3,25,40,0,1,0
F00005633,1898,1,1,3,10,50,0,1,1
F00005636,2015,1,0,3,10,17,0,2,0
F00005639,2016,1,0,3,30,37,0,1,0
F00005641,2015,1,0,3,20,39,0,2,1
F00005642,2016,1,0,3,20,45,0,3,1
F00005643,2015,1,0,3,20,50,0,2,1
F00005644,2016,1,1,3,5,25,0,3,0
F00005646,2016,1,1,3,5,49,0,2,0
F00005647,2015,1,1,3,20,49,0,2,0
F00005649,2015,1,1,3,30,,0,2,1
F00005650,2015,1,1,3,20,50,0,3,1
F00005652,2016,1,1,3,20,49,0,3,2
F00005654,2138,1,0,3,40,42,0,3,0
F00005657,2139,1,1,3,30,48,0,2,0
F00005658,2139,1,1,3,20,,0,1,1
F00005659,2267,1,0,3,5,37,0,3,0
F00005660,2267,1,0,3,10,20,0,1,0
F00005663,2267,1,0,3,15,56,0,1,0
F00005664,2267,1,0,3,20,29,0,2,0
F00005665,2267,1,0,3,20,39,0,1,0
F00005666,2267,1,0,3,20,42,0,2,0
F00005667,2267,1,0,3,20,53,0,2,0
F00005669,2267,1,0,3,30,,0,3,0
F00005670,2267,1,0,3,40,40,0,2,0
F00005671,2267,1,0,3,5,,0,1,1
F00005672,2267,1,0,3,30,53,0,3,1
F00005673,2267,1,1,3,10,29,0,2,0
F00005674,2267,1,1,3,10,44,0,2,0
F00005677,2267,1,1,3,20,32,0,2,0
F00005678,2267,1,1,3,20,48,0,2,0
F00005683,2401,1,0,3,20,54,0,2,1
F00005684,2401,1,0,3,10,40,0,3,1
F00005687,2401,1,1,3,30,54,0,1,0
F00005688,2401,1,1,3,40,50,0,3,0
F00005690,2541,1,0,3,30,45,0,3,0
F00005691,2542,1,0,3,40,,0,3,0
F00005696,2542,1,1,3,10,50,0,2,0
F00005701,2688,1,0,3,20,54,0,2,0
F00005704,2688,1,1,3,10,30,0,2,0
F00005705,2687,1,1,3,15,,0,1,0
F00005709,2687,1,1,3,40,,0,2,0
F00005711,2840,1,0,3,10,43,0,1,0
F00005712,2840,1,0,3,15,53,0,1,0
F00005717,2840,1,1,3,20,53,0,3,0
F00005720,2999,1,0,3,5,33,0,3,0
F00005721,2999,1,0,3,5,42,0,2,0
F00005724,2999,1,1,3,15,66,0,1,0
F00005725,2999,1,1,3,30,45,0,2,1
F00005727,3164,1,0,3,20,35,0,2,0
F00005729,3164,1,0,3,30,45,0,1,0
F00005730,3164,1,1,3,10,38,0,3,0
F00005734,3165,1,1,3,15,61,0,1,1
F00005738,3337,1,0,3,35,61,0,1,1
F00005739,3337,1,0,3,20,40,0,2,2
F00005740,3336,1,1,3,10,30,0,1,0
F00005743,3515,1,0,3,10,35,0,2,0
F00005744,3516,1,0,3,10,42,0,1,1
F00005747,3896,1,0,3,10,40,0,2,0
F00005748,3895,1,0,3,20,38,0,2,0
F00005749,3895,1,0,3,30,50,0,1,0
F00005750,3896,1,0,3,20,34,0,1,1
F00005752,4096,1,0,3,20,40,0,2,0
F00005753,4096,1,0,3,10,45,0,1,1
F00005757,256,0,0,2,20,,8,1,0
F00005758,256,0,0,2,20,22,0,2,0
F00005759,283,0,0,2,20,13,11,1,0
F00005760,283,0,0,2,20,22,1,2,0
F00005761,283,0,0,2,20,25,5,3,0
F00005762,311,0,0,2,20,17,0,1,0
F00005765,342,0,0,2,15,,0,2,0
F00005766,342,0,0,2,20,10,3,3,0
F00005767,342,0,0,2,20,15,9,2,0
F00005769,342,0,0,2,30,20,1,1,0
F00005770,342,0,0,2,50,30,5,2,0
F00005771,375,0,0,2,40,23,5,3,0
F00005772,375,0,0,2,15,16,12,2,0
F00005774,375,0,0,2,20,,2,1,0
F00005775,375,0,0,2,25,16,8,1,0
F00005777,375,0,0,2,30,,12,2,0
F00005782,410,0,0,2,10,15,15,1,0
F00005783,410,0,0,2,20,,10,1,0
F00005784,410,0,0,2,20,14,10,3,0
F00005785,411,0,0,2,20,15,14,2,0
F00005786,410,0,0,2,20,22,8,1,0
F00005787,411,0,0,2,20,24,3,3,0
F00005788,411,0,0,2,20,24,4,1,0
F00005789,411,0,0,2,30,15,8,3,0
F00005790,410,0,0,2,30,23,5,1,0
F00005792,411,0,0,2,40,9,15,2,0
F00005793,410,0,0,2,40,17,10,1,0
F00005795,448,0,0,2,15,20,6,2,0
F00005797,448,0,0,2,15,25,7,3,0
F00005798,448,0,0,2,20,29,1,2,0
F00005800,448,0,0,2,30,16,14,1,0
F00005801,448,0,0,2,30,20,11,2,0
F00005802,448,0,0,2,30,,3,2,0
F00005804,448,0,0,2,30,30,4,2,0
F00005805,448,0,0,2,30,34,4,3,0
F00005806,448,0,0,2,40,10,11,2,0
F00005808,448,0,0,2,40,,3,2,0
F00005811,489,0,0,2,10,20,11,2,0
F00005812,488,0,0,2,10,25,6,3,0
F00005814,488,0,0,2,15,21,5,1,0
F00005816,488,0,0,2,20,12,12,2,0
F00005818,489,0,0,2,30,,17,3,0
F00005819,488,0,0,2,30,24,3,2,0
F00005820,488,0,0,2,40,16,13,3,0
F00005821,488,0,0,2,40,26,7,2,0
F00005822,488,0,0,2,40,31,0,2,0
F00005823,488,0,0,2,40,34,1,1,0
F00005824,488,0,0,2,60,17,16,1,0
F00005826,488,0,0,2,20,,17,2,1
F00005827,531,0,0,2,40,21,9,1,0
F00005828,531,0,0,2,15,12,16,2,0
F00005829,531,0,0,2,20,6,17,2,0
F00005832,531,0,0,2,20,,16,1,0
F00005833,531,0,0,2,20,20,8,3,0
F00005834,531,0,0,2,20,,6,2,0
F00005836,531,0,0,2,20,30,7,2,0
F00005837,531,0,0,2,25,22,3,2,0
F00005838,531,0,0,2,30,,18,1,0
F00005840,531,0,0,2,30,24,9,1,0
F00005842,531,0,0,2,40,11,17,1,0
F00005843,531,0,0,2,40,14,14,2,0
F00005844,531,0,0,2,40,,15,2,0
F00005845,531,0,0,2,40,17,16,2,0
F00005846,531,0,0,2,40,19,13,2,0
F00005848,531,0,0,2,40,21,13,2,0
F00005849,531,0,0,2,40,22,9,2,0
F00005850,531,0,0,2,50,13,18,1,0
F00005851,531,0,0,2,60,21,11,3,0
F00005852,577,0,0,2,5,14,19,2,0
F00005855,577,0,0,2,10,23,10,2,0
F00005856,577,0,0,2,15,17,14,1,0
F00005858,577,0,0,2,20,20,9,3,0
F00005861,577,0,0,2,20,31,3,2,0
F00005864,577,0,0,2,30,24,17,2,0
F00005866,577,0,0,2,30,29,2,2,0
F00005871,577,0,0,2,40,27,9,3,0
F00005872,577,0,0,2,50,14,19,2,0
F00005873,577,0,0,2,50,32,3,3,0
F00005876,577,0,0,2,95,23,2,3,0
F00005877,626,0,0,2,30,21,15,2,0
F00005878,626,0,0,2,5,10,20,3,0
F00005882,626,0,0,2,10,19,15,3,0
F00005884,626,0,0,2,20,11,17,2,0
F00005885,625,0,0,2,20,11,19,2,0
F00005888,625,0,0,2,20,21,14,2,0
F00005889,625,0,0,2,20,23,2,2,0
F00005890,626,0,0,2,20,25,8,3,0
F00005891,626,0,0,2,20,27,2,1,0
F00005896,625,0,0,2,25,26,6,2,0
F00005897,625,0,0,2,30,10,20,2,0
F00005898,626,0,0,2,30,16,20,3,0
F00005904,626,0,0,2,40,17,14,2,0
F00005905,625,0,0,2,40,20,5,2,0
F00005909,625,0,0,2,50,28,6,2,0
F00005910,626,0,0,2,50,,1,1,0
F00005913,625,0,0,2,60,23,11,2,0
F00005914,625,0,0,2,60,27,15,2,0
F00005916,677,0,0,2,5,15,6,1,0
F00005917,677,0,0,2,5,16,19,1,0
F00005918,677,0,0,2,5,31,12,2,0
F00005919,677,0,0,2,10,11,16,2,0
F00005921,677,0,0,2,15,,11,3,0
F00005923,677,0,0,2,15,25,12,3,0
F00005927,677,0,0,2,20,20,17,2,0
F00005928,677,0,0,2,20,23,13,2,0
F00005932,677,0,0,2,30,21,13,1,0
F00005933,677,0,0,2,30,24,14,2,0
F00005934,677,0,0,2,30,25,7,2,0
F00005935,677,0,0,2,30,25,9,2,0
F00005936,677,0,0,2,30,26,1,2,0
F00005944,677,0,0,2,40,,10,1,0
F00005945,677,0,0,2,40,31,5,2,0
F00005946,677,0,0,2,40,42,0,2,0
F00005947,677,0,0,2,45,24,5,2,0
F00005948,677,0,0,2,50,33,6,2,0
F00005949,677,0,0,2,50,35,0,2,0
F00005950,677,0,0,2,60,17,14,2,0
F00005951,677,0,0,2,60,27,8,3,0
F00005953,677,0,0,2,40,25,6,2,1
F00005954,677,0,0,2,40,20,13,3,1
F00005956,731,0,0,2,10,,4,1,0
F00005961,732,0,0,2,20,20,7,1,0
F00005967,731,0,0,2,30,25,6,1,0
F00005969,732,0,0,2,40,14,20,2,0
F00005970,732,0,0,2,40,27,0,2,0
F00005971,731,0,0,2,40,28,0,1,0
F00005973,732,0,0,2,40,33,3,1,0
F00005975,731,0,0,2,50,18,13,1,0
F00005976,731,0,0,2,60,22,7,2,0
F00005977,731,0,0,2,60,26,2,1,0
F00005980,731,0,0,2,85,24,12,2,1
F00005982,732,0,0,2,20,30,6,3,1
F00005984,789,0,0,2,10,21,15,2,0
F00005985,790,0,0,2,10,29,11,2,0
F00005987,789,0,0,2,15,14,10,2,0
F00005989,790,0,0,2,15,20,21,1,0
F00005990,789,0,0,2,20,10,13,2,0
F00005991,789,0,0,2,20,13,20,3,0
F00005992,789,0,0,2,20,14,20,2,0
F00005993,790,0,0,2,20,15,17,2,0
F00005995,790,0,0,2,20,22,17,3,0
F00005996,789,0,0,2,20,25,1,2,0
F00005998,789,0,0,2,25,19,13,3,0
F00005999,789,0,0,2,25,23,15,1,0
F00006000,789,0,0,2,30,11,22,2,0
F00006001,789,0,0,2,30,16,13,2,0
F00006004,790,0,0,2,30,35,2,2,0
F00006007,789,0,0,2,40,21,11,2,0
F00006008,789,0,0,2,40,21,12,2,0
F00006009,789,0,0,2,60,14,23,2,0
F00006010,789,0,0,2,60,17,18,3,0
F00006013,789,0,0,2,20,36,2,2,1
F00006014,789,0,0,2,40,30,5,2,1
F00006017,850,0,0,2,10,30,0,2,0
F00006018,851,0,0,2,15,20,19,2,0
F00006020,851,0,0,2,20,11,24,2,0
F00006021,851,0,0,2,20,16,18,2,0
F00006022,851,0,0,2,20,19,20,3,0
F00006023,851,0,0,2,20,30,3,2,0
F00006025,851,0,0,2,20,34,0,1,0
F00006027,851,0,0,2,25,15,16,1,0
F00006029,851,0,0,2,25,,1,1,0
F00006031,851,0,0,2,30,20,19,1,0
F00006033,851,0,0,2,35,21,15,1,0
F00006034,851,0,0,2,40,18,20,2,0
F00006037,851,0,0,2,40,33,5,2,0
F00006038,851,0,0,2,40,36,0,2,0
F00006039,851,0,0,2,45,37,1,2,0
F00006040,851,0,0,2,60,19,17,2,0
F00006043,851,0,0,2,20,32,6,2,1
F00006045,915,0,0,2,5,24,13,3,0
F00006046,916,0,0,2,5,27,7,1,0
F00006047,915,0,0,2,10,,21,1,0
F00006049,915,0,0,2,10,23,10,1,0
F00006051,916,0,0,2,15,17,15,3,0
F00006052,915,0,0,2,15,20,15,2,0
F00006054,915,0,0,2,20,10,25,2,0
F00006055,915,0,0,2,20,,20,2,0
F00006056,915,0,0,2,20,18,21,1,0
F00006058,915,0,0,2,20,,25,1,0
F00006059,915,0,0,2,20,24,15,2,0
F00006062,916,0,0,2,20,31,12,3,0
F00006064,916,0,0,2,20,,0,2,0
F00006065,915,0,0,2,25,29,15,2,0
F00006066,916,0,0,2,30,,17,1,0
F00006069,915,0,0,2,35,33,8,1,0
F00006070,915,0,0,2,40,10,20,2,0
F00006071,916,0,0,2,40,20,16,3,0
F00006072,915,0,0,2,40,22,13,1,0
F00006073,915,0,0,2,40,29,1,3,0
F00006074,916,0,0,2,40,30,0,2,0
F00006075,916,0,0,2,40,35,4,3,0
F00006076,915,0,0,2,40,35,10,1,0
F00006077,915,0,0,2,40,38,3,2,0
F00006078,916,0,0,2,45,16,12,2,0
F00006081,915,0,0,2,60,28,15,2,0
F00006082,915,0,0,2,40,41,2,1,1
F00006084,984,0,0,2,10,25,11,2,0
F00006085,984,0,0,2,10,29,8,2,0
F00006089,984,0,0,2,20,15,23,1,0
F00006091,984,0,0,2,20,20,19,3,0
F00006092,984,0,0,2,20,24,14,1,0
F00006095,984,0,0,2,20,33,1,3,0
F00006098,984,0,0,2,25,38,6,2,0
F00006099,984,0,0,2,25,40,2,2,0
F00006101,984,0,0,2,30,12,23,3,0
F00006103,984,0,0,2,30,34,6,3,0
F00006104,984,0,0,2,35,42,3,1,0
F00006105,984,0,0,2,40,15,18,3,0
F00006106,984,0,0,2,40,25,14,2,0
F00006107,984,0,0,2,40,30,0,2,0
F00006112,984,0,0,2,50,34,5,2,0
F00006113,984,0,0,2,60,12,16,2,0
F00006114,984,0,0,2,60,29,11,2,0
F00006115,984,0,0,2,60,30,9,2,0
F00006116,984,0,0,2,60,38,7,2,0
F00006117,984,0,0,2,30,37,2,2,1
F00006118,1056,0,0,2,5,19,17,2,0
F00006119,1056,0,0,2,10,5,27,3,0
F00006121,1056,0,0,2,10,39,0,3,0
F00006123,1056,0,0,2,15,30,10,1,0
F00006124,1056,0,0,2,15,32,7,1,0
F00006127,1056,0,0,2,20,18,22,2,0
F00006130,1056,0,0,2,20,28,13,3,0
F00006133,1056,0,0,2,20,39,6,3,0
F00006135,1056,0,0,2,25,15,22,2,0
F00006137,1056,0,0,2,30,17,22,2,0
F00006138,1056,0,0,2,30,19,18,3,0
F00006139,1056,0,0,2,30,30,12,3,0
F00006140,1056,0,0,2,30,35,10,3,0
F00006141,1056,0,0,2,30,,9,2,0
F00006143,1056,0,0,2,30,39,1,1,0
F00006145,1056,0,0,2,35,39,0,1,0
F00006146,1056,0,0,2,35,44,3,1,0
F00006148,1056,0,0,2,40,21,20,1,0
F00006150,1056,0,0,2,40,25,6,1,0
F00006153,1056,0,0,2,40,30,2,3,0
F00006157,1056,0,0,2,50,38,1,1,0
F00006158,1056,0,0,2,60,36,3,3,0
F00006163,1132,0,0,2,10,20,13,2,0
F00006165,1132,0,0,2,10,20,23,1,0
F00006167,1132,0,0,2,10,29,13,1,0
F00006168,1132,0,0,2,10,33,7,3,0
F00006169,1132,0,0,2,10,42,5,2,0
F00006170,1132,0,0,2,15,18,20,2,0
F00006172,1132,0,0,2,20,20,14,1,0
F00006173,1132,0,0,2,20,,17,1,0
F00006174,1132,0,0,2,20,24,24,2,0
F00006175,1132,0,0,2,20,26,11,2,0
F00006177,1132,0,0,2,20,30,1,1,0
F00006178,1132,0,0,2,20,34,10,3,0
F00006179,1132,0,0,2,20,38,11,1,0
F00006181,1132,0,0,2,20,40,3,3,0
F00006183,1132,0,0,2,25,18,21,2,0
F00006184,1132,0,0,2,30,,28,1,0
F00006185,1132,0,0,2,30,18,25,3,0
F00006186,1132,0,0,2,30,25,5,1,0
F00006188,1132,0,0,2,35,26,15,2,0
F00006190,1132,0,0,2,40,15,14,2,0
F00006191,1132,0,0,2,40,16,23,2,0
F00006192,1132,0,0,2,40,20,16,1,0
F00006194,1132,0,0,2,40,24,15,2,0
F00006195,1132,0,0,2,40,28,9,2,0
F00006196,1132,0,0,2,40,32,4,2,0
F00006198,1132,0,0,2,40,39,4,1,0
F00006200,1132,0,0,2,60,21,16,1,0
F00006203,1132,0,0,2,60,39,3,2,0
F00006204,1132,0,0,2,60,42,2,2,0
F00006205,1132,0,0,2,80,33,11,3,0
F00006207,1132,0,0,2,40,,23,1,1
F00006213,1212,0,0,2,5,36,11,2,0
F00006214,1212,0,0,2,10,10,19,2,0
F00006215,1212,0,0,2,10,20,9,1,0
F00006219,1212,0,0,2,20,16,22,3,0
F00006220,1212,0,0,2,20,17,26,3,0
F00006222,1212,0,0,2,20,22,11,1,0
F00006224,1212,0,0,2,20,27,2,3,0
F00006225,1212,0,0,2,20,32,15,2,0
F00006227,1212,0,0,2,25,22,17,2,0
F00006229,1212,0,0,2,30,10,29,2,0
F00006230,1212,0,0,2,30,,15,2,0
F00006232,1212,0,0,2,30,29,5,3,0
F00006233,1212,0,0,2,30,33,3,2,0
F00006236,1212,0,0,2,30,38,6,1,0
F00006237,1212,0,0,2,30,43,0,2,0
F00006238,1212,0,0,2,40,19,9,2,0
F00006245,1212,0,0,2,60,25,12,1,0
F00006246,1212,0,0,2,60,25,15,2,0
F00006247,1212,0,0,2,60,29,12,1,0
F00006248,1212,0,0,2,60,34,11,3,0
F00006250,1212,0,0,2,60,44,4,2,0
F00006251,1212,0,0,2,40,38,4,2,1
F00006253,1296,0,0,2,20,39,10,1,0
F00006254,1297,0,0,2,5,10,28,3,0
F00006255,1297,0,0,2,5,20,16,2,0
